time,ARIMA,UCM,ML Model
2020-01-03T05:00:01Z,0.0,12.160129159209468,1.0843588393181562
2020-01-03T06:00:01Z,0.0,20.34429865248904,6.159139947965741
2020-01-03T07:00:01Z,25.78468764261443,36.99130862977857,11.279478332027793
2020-01-03T08:00:01Z,53.43803204947939,59.34363841670725,15.016471803188324
2020-01-03T09:00:01Z,66.36795110843605,63.4057659781525,26.085406366735697
2020-01-03T10:00:01Z,74.2946316569969,69.62212437790285,33.99807699769735
2020-01-03T11:00:01Z,84.35388125554122,86.64648384913384,38.42828408628702
2020-01-03T12:00:01Z,101.16437220088338,93.70292243156736,44.73761234432459
2020-01-03T13:00:01Z,99.67525798664104,95.92177058816682,48.49736335873604
2020-01-03T14:00:01Z,104.01140321612712,83.88750808413013,48.797566160559654
2020-01-03T15:00:01Z,98.09859616063414,91.10182714155222,49.15639467537403
2020-01-03T16:00:01Z,118.1062331281473,86.50831700991006,51.311880223453045
2020-01-03T17:00:01Z,100.67318952546034,70.91065264335695,35.94151769578457
2020-01-03T18:00:01Z,68.62222442440323,62.72984221623081,30.61532610654831
2020-01-03T19:00:01Z,35.75711068059118,39.04521238779319,27.662659116089344
2020-01-03T20:00:01Z,13.261960873867238,32.89156203723594,25.09310795366764
2020-01-03T21:00:01Z,0.0,21.700485727664923,18.262058101594448
2020-01-03T22:00:01Z,0.0,10.510537286173877,12.068480188027024
2020-01-03T23:00:01Z,0.0,6.719599563857915,7.286560166627169
2020-01-04T00:00:01Z,0.0,6.313836682876228,3.260430045425892
2020-01-04T01:00:01Z,0.0,3.260849862927162,0.5620136931538582
2020-01-04T02:00:01Z,0.0,3.231367941434267,0.0
2020-01-04T03:00:01Z,0.0,2.7198871037685888,0.0
2020-01-04T04:00:01Z,0.0,2.834150743279858,0.0
2020-01-04T05:00:01Z,0.0,11.48851418313386,2.457009706646204
2020-01-04T06:00:01Z,0.0,18.970529968717845,6.995683645829558
2020-01-04T07:00:01Z,24.309853695262447,33.729307137280585,13.339413587003946
2020-01-04T08:00:01Z,50.846263703558975,52.0275083081386,25.8913626819849
2020-01-04T09:00:01Z,61.43332510347693,54.50075698177216,39.150916032493114
2020-01-04T10:00:01Z,66.57120903521492,57.92483067824701,57.19540759921074
2020-01-04T11:00:01Z,73.73943254876386,69.64933541707559,67.75940331816673
2020-01-04T12:00:01Z,87.28479019855966,72.13031906507523,76.69346246123314
2020-01-04T13:00:01Z,82.01950437969458,72.75817180901169,85.062689691782
2020-01-04T14:00:01Z,82.61988264966045,63.23644165187163,95.62495735287666
2020-01-04T15:00:01Z,73.80545119829912,66.93684955062288,104.42488950490952
2020-01-04T16:00:01Z,91.9967841596337,62.712335265785896,106.60434848070145
2020-01-04T17:00:01Z,73.53908693600997,51.83691623591304,98.97271844744682
2020-01-04T18:00:01Z,41.15445332222527,47.58309567005951,81.15560486912727
2020-01-04T19:00:01Z,9.116968968395357,30.58645836407026,65.98576793074608
2020-01-04T20:00:01Z,0.0,26.709655228169417,49.57005190104246
2020-01-04T21:00:01Z,0.0,18.678196414387862,35.733921244740486
2020-01-04T22:00:01Z,0.0,9.859745283974137,20.789577294141054
2020-01-04T23:00:01Z,0.0,6.877675371283848,12.71238593570888
2020-01-05T00:00:01Z,0.0,5.218235698272513,8.012649916112423
2020-01-05T01:00:01Z,0.0,2.915042466891007,3.474728627130389
2020-01-05T02:00:01Z,0.0,3.3340574581540823,0.0
2020-01-05T03:00:01Z,0.0,3.2371466686170978,0.0
2020-01-05T04:00:01Z,0.0,3.729955823169656,0.0
2020-01-05T05:00:01Z,13.89236071523264,15.779070250082352,4.688767746090889
2020-01-05T06:00:01Z,35.61062428329595,28.074040820301544,17.420865185558796
2020-01-05T07:00:01Z,81.74614349560164,53.8581915420256,48.491784296929836
2020-01-05T08:00:01Z,114.84013210666645,86.77233265470515,131.97465446591377
2020-01-05T09:00:01Z,130.5370686693746,95.12415603084112,168.1632641851902
2020-01-05T10:00:01Z,139.56396048813147,104.66612814881118,156.62565636634827
2020-01-05T11:00:01Z,149.48099215312604,129.87132266433093,176.56400147080421
2020-01-05T12:00:01Z,164.3326846395368,137.49339739723325,211.80479845404625
2020-01-05T13:00:01Z,158.6448991547237,132.61772876107668,231.28971737623215
2020-01-05T14:00:01Z,157.26257230694762,115.31896459255314,196.95663678646088
2020-01-05T15:00:01Z,145.37446588786122,120.58178016253112,198.79322478175163
2020-01-05T16:00:01Z,159.6612313595051,109.70210967983454,218.3075476884842
2020-01-05T17:00:01Z,136.38928187329375,87.4887876531387,281.2522442936897
2020-01-05T18:00:01Z,98.27328801207864,76.38136427533091,224.6800715625286
2020-01-05T19:00:01Z,59.97925158929306,47.97837941168063,161.85959261655807
2020-01-05T20:00:01Z,33.766420592448306,40.45569077185814,112.38630858063698
2020-01-05T21:00:01Z,13.09616543423067,27.443424041816733,83.43481868505478
2020-01-05T22:00:01Z,0.0,14.084885908769582,54.24487030506134
2020-01-05T23:00:01Z,0.0,9.841767584705336,30.34964396059513
2020-01-06T00:00:01Z,0.0,5.619756834852417,8.623083824291825
2020-01-06T01:00:01Z,0.0,3.087071216813725,2.8906568828970194
2020-01-06T02:00:01Z,0.0,3.483810167675024,0.0
2020-01-06T03:00:01Z,0.0,3.4835591194773388,0.0
2020-01-06T04:00:01Z,2.9696533305578754,4.100097625834239,0.0
2020-01-06T05:00:01Z,25.20953655638324,17.499792693545867,0.0
2020-01-06T06:00:01Z,47.43240426242546,31.568539267969115,11.222789090126753
2020-01-06T07:00:01Z,94.81455597274253,62.27299975793006,46.32681130617857
2020-01-06T08:00:01Z,129.5005275381074,104.93372149480606,138.55783939361572
2020-01-06T09:00:01Z,146.92075145944372,118.4049484786349,190.42883071303368
2020-01-06T10:00:01Z,157.8401268254945,132.25299163421457,169.4667733311653
2020-01-06T11:00:01Z,169.80415907570398,165.3690798318434,178.91131156682968
2020-01-06T12:00:01Z,186.5752843055903,180.4698720530304,218.83544236421585
2020-01-06T13:00:01Z,182.32132517868376,177.70745995557397,248.0737493634224
2020-01-06T14:00:01Z,181.77187594967268,152.77722590851735,223.58780398964882
2020-01-06T15:00:01Z,170.2365258598876,158.18826268280284,215.2196297943592
2020-01-06T16:00:01Z,184.4502800787137,141.61181513831312,238.5992671251297
2020-01-06T17:00:01Z,160.51873040645884,111.40387412066164,313.3134418129921
2020-01-06T18:00:01Z,120.99534383880336,92.90125148948698,285.715412735939
2020-01-06T19:00:01Z,80.64064115489202,56.00008405215407,196.6646220088005
2020-01-06T20:00:01Z,51.98994856422059,45.12374212744017,132.17913231253624
2020-01-06T21:00:01Z,28.67164106825254,29.46153030820808,99.77251222729683
2020-01-06T22:00:01Z,9.232489995646972,14.552791964723957,66.4547871351242
2020-01-06T23:00:01Z,0.0,9.18564752171586,40.50029971450567
2020-01-07T00:00:01Z,0.0,6.753990180996026,16.90806232765317
2020-01-07T01:00:01Z,0.0,3.617232086767,6.051031703129411
2020-01-07T02:00:01Z,0.0,3.8558766092287424,1.817409759387374
2020-01-07T03:00:01Z,0.0,3.61101963418385,0.0
2020-01-07T04:00:01Z,1.212196122404876,4.093658857298978,0.0
2020-01-07T05:00:01Z,22.18041397498876,17.276457764365933,2.021114705130458
2020-01-07T06:00:01Z,43.80611648633947,30.74151450721103,8.424034003168344
2020-01-07T07:00:01Z,91.2478233865274,60.181995485140895,39.088743075728416
2020-01-07T08:00:01Z,126.46499274861476,100.31904854370808,116.08605346083641
2020-01-07T09:00:01Z,144.76106686859936,115.49518698005411,196.45921263098717
2020-01-07T10:00:01Z,156.9283556396722,132.7337776957822,188.1047683954239
2020-01-07T11:00:01Z,170.53356133021458,166.75706312976172,187.11529326438904
2020-01-07T12:00:01Z,189.1835557947439,183.93633037406028,224.3713702261448
2020-01-07T13:00:01Z,186.7863535691685,187.90128192661464,259.51384341716766
2020-01-07T14:00:01Z,187.91870801487528,165.91851192607442,253.20378613471985
2020-01-07T15:00:01Z,177.89533522304868,175.89886691878132,234.7101919054985
2020-01-07T16:00:01Z,193.44713576192024,159.1946442256155,250.944890499115
2020-01-07T17:00:01Z,170.53729765285294,127.60528578087325,308.1192778944969
2020-01-07T18:00:01Z,131.538343571978,109.6815857459968,332.75033962726593
2020-01-07T19:00:01Z,91.17372813612104,66.83957528197777,244.25571352243423
2020-01-07T20:00:01Z,62.08980692853208,53.55977161339492,166.02113395929337
2020-01-07T21:00:01Z,38.00270422463571,34.54431945967237,123.44614890217781
2020-01-07T22:00:01Z,17.428846667395305,17.326114369450938,89.02891999483109
2020-01-07T23:00:01Z,3.01146666241668,11.035476493859736,56.840008199214935
2020-01-08T00:00:01Z,0.0,7.935731776400351,32.38555600494146
2020-01-08T01:00:01Z,0.0,4.228366269233645,14.14529438316822
2020-01-08T02:00:01Z,0.0,4.4029359659026985,4.498021546751261
2020-01-08T03:00:01Z,0.0,4.088637801290759,0.47421603463590145
2020-01-08T04:00:01Z,0.0,4.44223488098406,0.0
2020-01-08T05:00:01Z,18.272300383999863,18.11976114428807,0.9035236593335867
2020-01-08T06:00:01Z,38.82331813243562,31.63516824606488,5.954412342980504
2020-01-08T07:00:01Z,85.65352837459682,61.62218418682276,23.37599389627576
2020-01-08T08:00:01Z,120.66339225532484,102.7561439563037,70.44603377580643
2020-01-08T09:00:01Z,139.09706282799783,112.35759038991117,175.12478578090668
2020-01-08T10:00:01Z,151.77535611181582,130.00607013934646,201.45612144470215
2020-01-08T11:00:01Z,166.3050559383832,164.57029214544258,197.28834289312363
2020-01-08T12:00:01Z,186.2215370847948,181.4626193119712,222.918451577425
2020-01-08T13:00:01Z,185.2617157006864,182.92196159237807,260.99676007032394
2020-01-08T14:00:01Z,187.86182971665176,162.1906455343451,279.2855524420738
2020-01-08T15:00:01Z,179.2907349335645,174.7738403910655,249.5509958267212
2020-01-08T16:00:01Z,196.2446436021731,159.16023115244803,260.7047452926636
2020-01-08T17:00:01Z,174.5659901765457,128.07288200539702,284.120037317276
2020-01-08T18:00:01Z,136.45799561667098,109.25454058085788,357.65853863954544
2020-01-08T19:00:01Z,96.54781238873748,67.6086732612695,291.86521965265274
2020-01-08T20:00:01Z,67.49400470039394,55.06218941614611,203.4614920914173
2020-01-08T21:00:01Z,43.041429325120845,34.999486153639864,147.08556193113327
2020-01-08T22:00:01Z,21.67357125830209,17.301077289913156,114.04076197743416
2020-01-08T23:00:01Z,5.988848415202682,11.112654339011714,76.3173263669014
2020-01-09T00:00:01Z,0.0,7.950884045305957,51.840041533112526
2020-01-09T01:00:01Z,0.0,4.193393701417866,27.619300726801157
2020-01-09T02:00:01Z,0.0,4.260407031812602,12.78799606114626
2020-01-09T03:00:01Z,0.0,3.906990615841993,5.062359005212784
2020-01-09T04:00:01Z,0.0,4.279991865836792,2.291295876726508
2020-01-09T05:00:01Z,8.816143117081594,17.394660796465626,1.7687355671077967
2020-01-09T06:00:01Z,27.489425952955884,29.84899569962376,4.340899910777807
2020-01-09T07:00:01Z,72.84101201555049,57.140585632419,16.396191000938416
2020-01-09T08:00:01Z,106.80714032841588,96.5768063656931,44.152391374111176
2020-01-09T09:00:01Z,124.64048402285404,107.0093646909392,119.1351845562458
2020-01-09T10:00:01Z,137.20933688735428,122.81288097017432,174.58227011561394
2020-01-09T11:00:01Z,152.17516205345942,156.2591803472305,193.0102926492691
2020-01-09T12:00:01Z,173.0509166388877,173.9234985639415,206.64416965842247
2020-01-09T13:00:01Z,173.458436740848,179.14344439904758,239.8872372508049
2020-01-09T14:00:01Z,177.69989226444636,158.56528122251103,265.59358298778534
2020-01-09T15:00:01Z,170.94822608917602,172.38107733599128,255.59452718496323
2020-01-09T16:00:01Z,189.8068205827421,158.54120024603105,249.5916051864624
2020-01-09T17:00:01Z,169.96259192530283,129.94147876967986,263.62864619493484
2020-01-09T18:00:01Z,133.4090076114332,109.85907916007488,313.1867265701294
2020-01-09T19:00:01Z,94.58772117176431,66.91834797474483,305.65760546922684
2020-01-09T20:00:01Z,66.04094599281406,54.92650033399897,226.07323721051216
2020-01-09T21:00:01Z,41.4263575610417,34.893659900807975,157.39751771092415
2020-01-09T22:00:01Z,19.116558265202823,16.929372524624302,122.04940563440323
2020-01-09T23:00:01Z,1.596348620392206,10.407076580621473,89.19502955675125
2020-01-10T00:00:01Z,0.0,7.176082131614631,61.88245403766632
2020-01-10T01:00:01Z,0.0,3.622890207363131,38.69751347601414
2020-01-10T02:00:01Z,0.0,3.4904040050732377,19.657208316028118
2020-01-10T03:00:01Z,0.0,2.9899724030415684,8.10162802040577
2020-01-10T04:00:01Z,0.0,3.033150857533859,3.7150856126099825
2020-01-10T05:00:01Z,0.0,12.493735472773263,2.4381284806877375
2020-01-10T06:00:01Z,0.0,20.77914788915666,3.013334646821022
2020-01-10T07:00:01Z,27.243512710053253,37.45028367968933,10.670661102980375
2020-01-10T08:00:01Z,54.95157180352689,59.77622729650401,27.227843306958675
2020-01-10T09:00:01Z,66.95263501047138,64.18639143646304,68.9192541539669
2020-01-10T10:00:01Z,74.33908715042467,71.06652205460111,133.54234045743942
2020-01-10T11:00:01Z,85.00919098529762,87.71224614945255,164.86811435222626
2020-01-10T12:00:01Z,102.66471169489002,94.38924254722936,176.3079383969307
2020-01-10T13:00:01Z,101.03736440099618,95.83082802534284,200.10415917634964
2020-01-10T14:00:01Z,104.49081183371796,85.63040157352596,229.5540992617607
2020-01-10T15:00:01Z,98.24769700252828,93.45494969434304,239.94952833652496
2020-01-10T16:00:01Z,118.932658552604,86.0052462310702,218.5881545841694
2020-01-10T17:00:01Z,102.1778761767587,70.84875836401794,228.6403346657753
2020-01-10T18:00:01Z,69.83668199365013,64.04338099235541,250.64288538694382
2020-01-10T19:00:01Z,36.16896890010503,39.538450095421645,285.67526239156723
2020-01-10T20:00:01Z,13.531975108617289,33.14247883260759,230.83267307281494
2020-01-10T21:00:01Z,0.0,21.682707004045643,166.4785157740116
2020-01-10T22:00:01Z,0.0,10.74869279366088,124.23298224806786
2020-01-10T23:00:01Z,0.0,6.815288062398292,96.39856025576591
2020-01-11T00:00:01Z,0.0,6.36855604635763,68.1216676980257
2020-01-11T01:00:01Z,0.0,3.257842820156968,43.08573078364134
2020-01-11T02:00:01Z,0.0,3.207858200084069,19.76930931955576
2020-01-11T03:00:01Z,0.0,2.815814636522939,9.22596169821918
2020-01-11T04:00:01Z,0.0,2.812995573575946,5.105407727882266
2020-01-11T05:00:01Z,0.0,11.480666849023402,3.853589281439781
2020-01-11T06:00:01Z,0.0,19.12227875510788,3.6401133835315704
2020-01-11T07:00:01Z,25.479344148382992,34.165240106617595,7.154093731194735
2020-01-11T08:00:01Z,52.210491959083775,53.13513647461225,17.245568566024303
2020-01-11T09:00:01Z,62.2874278934744,54.470172371810726,51.120653070509434
2020-01-11T10:00:01Z,66.97155131683635,58.37717002979231,118.44595947861671
2020-01-11T11:00:01Z,74.39360858295143,70.54167774673624,171.3972029685974
2020-01-11T12:00:01Z,88.51228351785727,73.66362065784564,191.19868049025536
2020-01-11T13:00:01Z,83.30858233410076,72.72322181474331,224.11803424358368
2020-01-11T14:00:01Z,83.39306406487107,62.89435968343507,256.4856110215187
2020-01-11T15:00:01Z,74.2498671319991,68.70495135151137,273.4280843138695
2020-01-11T16:00:01Z,92.76659136639422,64.0531945769966,256.419539809227
2020-01-11T17:00:01Z,74.79979755643299,52.5104733010151,249.52691102027893
2020-01-11T18:00:01Z,42.36440884117687,47.963605369811496,258.38096648454666
2020-01-11T19:00:01Z,9.830949846795493,30.99035121551068,275.6410784125328
2020-01-11T20:00:01Z,0.0,27.29500122540481,227.6815595626831
2020-01-11T21:00:01Z,0.0,18.930587552367367,159.72405061125755
2020-01-11T22:00:01Z,0.0,9.945643918462318,121.06481766700745
2020-01-11T23:00:01Z,0.0,6.979021175565215,91.93487879633904
2020-01-12T00:00:01Z,0.0,5.350080458540656,63.471754252910614
2020-01-12T01:00:01Z,0.0,3.017708111454505,38.64615775644779
2020-01-12T02:00:01Z,0.0,3.3119739331806457,15.358154743909836
2020-01-12T03:00:01Z,0.0,3.236281499154985,4.028518857434392
2020-01-12T04:00:01Z,0.0,3.830616377074741,0.0
2020-01-12T05:00:01Z,14.549961899930835,15.99689355437945,0.0
2020-01-12T06:00:01Z,36.25908136157253,28.30852115817684,0.0
2020-01-12T07:00:01Z,82.77836814173875,53.8512070241606,10.334690541028976
2020-01-12T08:00:01Z,116.08671700152478,88.64714941882627,27.857924591749907
2020-01-12T09:00:01Z,131.530706081968,96.3795070729275,98.9596095085144
2020-01-12T10:00:01Z,140.22076974198043,105.5265014879417,252.48456305265427
2020-01-12T11:00:01Z,150.20605839527175,129.8647094027752,283.6095852255821
2020-01-12T12:00:01Z,165.42059990549683,136.81419601602775,306.17297172546387
2020-01-12T13:00:01Z,159.86169161506416,136.15324877704168,348.83861231803894
2020-01-12T14:00:01Z,158.2013856540433,114.75295083517264,368.0787545442581
2020-01-12T15:00:01Z,146.04543252869314,120.58496237172577,373.1002206802368
2020-01-12T16:00:01Z,160.4609528432986,110.61632974163128,340.03078240156174
2020-01-12T17:00:01Z,137.51746277427674,88.6581769323693,350.8836877942085
2020-01-12T18:00:01Z,99.45400373149523,78.04938758658011,370.89322078227997
2020-01-12T19:00:01Z,60.87473818257024,47.98341427685543,458.9561834335327
2020-01-12T20:00:01Z,34.46364245098503,40.801249353140655,364.19383746385574
2020-01-12T21:00:01Z,13.965857493933242,27.821514022436546,257.14381206035614
2020-01-12T22:00:01Z,0.0,14.411233617194906,182.94671818614006
2020-01-12T23:00:01Z,0.0,9.843711944222044,128.942263931036
2020-01-13T00:00:01Z,0.0,5.588806002639364,75.5652431845665
2020-01-13T01:00:01Z,0.0,3.1961788240306053,44.50408490002155
2020-01-13T02:00:01Z,0.0,3.581163583088216,17.072187323123217
2020-01-13T03:00:01Z,0.0,3.484706008386886,3.214813705533743
2020-01-13T04:00:01Z,4.072164310610077,4.143396579614729,0.0
2020-01-13T05:00:01Z,26.054197353318685,17.74857108882542,0.0
2020-01-13T06:00:01Z,48.20682409245672,32.278215681642386,0.0
2020-01-13T07:00:01Z,95.80272068765858,63.12631909647912,3.536713421344757
2020-01-13T08:00:01Z,130.67199863464296,105.8412355541617,19.414149552583694
2020-01-13T09:00:01Z,147.9863598638056,120.01989666975314,75.08392506837845
2020-01-13T10:00:01Z,158.6764299132579,135.16699399638895,243.22233492136002
2020-01-13T11:00:01Z,170.62404281897398,169.8430325415386,286.28413277864456
2020-01-13T12:00:01Z,187.6098830341072,179.66277072543292,269.36137014627457
2020-01-13T13:00:01Z,183.48798173250384,177.78726699908927,301.00850880146027
2020-01-13T14:00:01Z,182.8046684665101,156.15202996885992,331.42524325847626
2020-01-13T15:00:01Z,171.0745045764677,160.35972010414295,350.0687735080719
2020-01-13T16:00:01Z,185.31697847468425,142.85546390492877,318.29824072122574
2020-01-13T17:00:01Z,161.59080992400126,111.46263244549338,335.17307674884796
2020-01-13T18:00:01Z,122.15114054222464,94.96931724788024,367.04896706342697
2020-01-13T19:00:01Z,81.64601689072619,56.78200752118317,465.85048627853394
2020-01-13T20:00:01Z,52.838249500069765,45.52950381791509,398.3289204239845
2020-01-13T21:00:01Z,29.58451023706832,29.4797713015762,274.76508808135986
2020-01-13T22:00:01Z,10.333377074140472,14.48656501476699,190.50558078289032
2020-01-13T23:00:01Z,0.0,9.461944812142027,140.47077244520187
2020-01-14T00:00:01Z,0.0,6.721265296623151,88.13359701633453
2020-01-14T01:00:01Z,0.0,3.6203478499514175,49.719957545399666
2020-01-14T02:00:01Z,0.0,3.899152979408068,21.529859393835068
2020-01-14T03:00:01Z,0.0,3.674983312398647,5.6447938196361065
2020-01-14T04:00:01Z,2.336222385096818,4.13924928442052,1.72631461545825
2020-01-14T05:00:01Z,23.149996740117345,17.290178193870965,0.0
2020-01-14T06:00:01Z,44.69472737980677,31.02682849726267,0.11514957435429096
2020-01-14T07:00:01Z,92.24505401480867,61.03540931843021,3.9763699863106012
2020-01-14T08:00:01Z,127.60031388723624,102.57799312928069,17.34505170956254
2020-01-14T09:00:01Z,145.8677217947662,115.59147401675196,66.14893439412117
2020-01-14T10:00:01Z,157.88993737640283,132.19460768920388,217.88978970050812
2020-01-14T11:00:01Z,171.44895421542685,171.34685340014695,286.90982472896576
2020-01-14T12:00:01Z,190.21692298452948,188.0738620086541,276.84388768672943
2020-01-14T13:00:01Z,187.9292988253683,188.07172003100047,303.028662443161
2020-01-14T14:00:01Z,189.00892981305628,167.44438312108366,334.8110756278038
2020-01-14T15:00:01Z,178.8551940252063,178.393533880077,356.20027381181717
2020-01-14T16:00:01Z,194.3917050331404,162.79101739267574,333.86752903461456
2020-01-14T17:00:01Z,171.60200967060263,129.4238322501953,343.27126890420914
2020-01-14T18:00:01Z,132.6840608523929,110.70181000379164,367.0445929169655
2020-01-14T19:00:01Z,92.24954330152626,67.80145968220671,452.56447541713715
2020-01-14T20:00:01Z,63.05365994726539,54.78885133755673,423.9362268447876
2020-01-14T21:00:01Z,38.97750130838903,35.52370013269896,294.456685423851
2020-01-14T22:00:01Z,18.51994178971668,17.256366580388562,201.76232519745827
2020-01-14T23:00:01Z,4.156305374905884,11.04860946952515,152.58479556441307
2020-01-15T00:00:01Z,0.0,8.137717892692894,104.14155551791191
2020-01-15T01:00:01Z,0.0,4.30309802747236,61.94851849973202
2020-01-15T02:00:01Z,0.0,4.453560684681147,32.35075183957815
2020-01-15T03:00:01Z,0.0,4.094574215941963,13.997490590438247
2020-01-15T04:00:01Z,0.0,4.565671986823364,5.663679264485836
2020-01-15T05:00:01Z,19.32829612524364,18.39450979475877,2.250362506136298
2020-01-15T06:00:01Z,39.80926638737293,31.943434077840003,2.277295907959342
2020-01-15T07:00:01Z,86.68752414679999,61.69995617034348,3.5287169348448515
2020-01-15T08:00:01Z,121.79296595105264,102.38071035449106,16.384887747466564
2020-01-15T09:00:01Z,140.23374948238748,115.50733041653493,52.27357142418623
2020-01-15T10:00:01Z,152.8267283846722,129.5369385597628,176.34502413868904
2020-01-15T11:00:01Z,167.30737315062953,164.78837368144792,271.0946931838989
2020-01-15T12:00:01Z,187.2828296003951,183.20688691766736,280.8194468021393
2020-01-15T13:00:01Z,186.4041660029846,185.5929346285357,298.7752640247345
2020-01-15T14:00:01Z,188.99326496234352,163.75686220270998,332.62243634462357
2020-01-15T15:00:01Z,180.34114530559896,175.01856874547843,357.4222267270088
2020-01-15T16:00:01Z,197.2656929826585,160.70342618686726,347.66779911518097
2020-01-15T17:00:01Z,175.65228652436195,129.95713895191307,347.0467783212662
2020-01-15T18:00:01Z,137.60981919341904,111.7848953134181,362.20827198028564
2020-01-15T19:00:01Z,97.6743311576172,67.70934518102483,420.3718644976616
2020-01-15T20:00:01Z,68.54697908560956,54.87190428990628,424.00210905075073
2020-01-15T21:00:01Z,44.08273089304501,36.00808778430295,314.68271166086197
2020-01-15T22:00:01Z,22.78226349792349,17.72249073527259,211.11523586511612
2020-01-15T23:00:01Z,7.147186233074692,11.13133550838812,162.50009456276894
2020-01-16T00:00:01Z,0.0,8.038481858224635,118.71494248509407
2020-01-16T01:00:01Z,0.0,4.269997643033195,74.8883710205555
2020-01-16T02:00:01Z,0.0,4.381939207637034,47.301948957145214
2020-01-16T03:00:01Z,0.0,3.979556049700779,25.644540667533875
2020-01-16T04:00:01Z,0.0,4.332062854909956,11.049055991694331
2020-01-16T05:00:01Z,9.936244342660444,17.66738111258801,5.001056827604771
2020-01-16T06:00:01Z,28.55687986325569,30.56406241998561,3.3339374754577875
2020-01-16T07:00:01Z,73.92441154262369,58.780681770544575,3.506904423236847
2020-01-16T08:00:01Z,107.95241239054027,96.26741195349616,12.995247406885028
2020-01-16T09:00:01Z,125.80592020872804,110.0603567041276,34.71789072453976
2020-01-16T10:00:01Z,138.32874438734603,125.69225734334604,108.02431252598763
